Timestamp,Year,Month,DetectionID,StoreSection,NumPeople,Emotion,Age,FaceID,OccupationTime,Date
2020-01-06 14:00:00,2020,1,45,SectionB,14,Neutral,36,0.5795035809777305,4,2020-01-06
2020-01-06 14:00:00,2020,1,45,SectionB,14,Sad,55,0.39503284766539315,4,2020-01-06
2020-01-06 14:00:00,2020,1,45,SectionB,14,Neutral,32,0.3901844118624572,4,2020-01-06
2020-01-06 14:00:00,2020,1,45,SectionB,14,Sad,65,0.7111364203055215,10,2020-01-06
2020-01-06 14:00:00,2020,1,45,SectionB,14,Neutral,42,0.871133542874113,9,2020-01-06
2020-01-06 14:00:00,2020,1,45,SectionB,14,Sad,20,0.5929331299681149,9,2020-01-06
2020-01-06 14:00:00,2020,1,45,SectionB,14,Happy,39,0.05185176141347936,3,2020-01-06
2020-01-06 14:00:00,2020,1,45,SectionB,14,Happy,65,0.6802175945372547,4,2020-01-06
2020-01-06 14:00:00,2020,1,45,SectionB,14,Happy,23,0.5891046304463148,6,2020-01-06
2020-01-07 08:00:00,2020,1,59,SectionA,15,Happy,51,0.13556228594533581,4,2020-01-07
2020-01-07 08:00:00,2020,1,59,SectionA,15,Sad,50,0.6390757877511977,4,2020-01-07
2020-01-07 08:00:00,2020,1,59,SectionA,15,Sad,53,0.15410737815481568,11,2020-01-07
2020-01-07 08:00:00,2020,1,59,SectionA,15,Happy,18,0.008162612091234589,11,2020-01-07
2020-01-07 08:00:00,2020,1,59,SectionA,15,Happy,64,0.9109179551084772,11,2020-01-07
2020-01-07 08:00:00,2020,1,59,SectionA,15,Happy,56,0.22454661738191428,6,2020-01-07
2020-01-07 08:00:00,2020,1,59,SectionA,15,Happy,37,0.06986970108770285,8,2020-01-07
2020-01-07 08:00:00,2020,1,59,SectionA,15,Happy,54,0.01714676290167705,8,2020-01-07
2020-01-07 08:00:00,2020,1,59,SectionA,15,Sad,49,0.6989786883945937,3,2020-01-07
2020-01-07 08:00:00,2020,1,59,SectionA,15,Neutral,68,0.5245407945018818,7,2020-01-07
2020-01-07 08:00:00,2020,1,59,SectionA,15,Happy,19,0.3791774200694078,5,2020-01-07
2020-01-07 08:00:00,2020,1,59,SectionA,15,Sad,40,0.8342963126120424,6,2020-01-07
2020-01-07 08:00:00,2020,1,59,SectionA,15,Sad,68,0.6685516534047884,11,2020-01-07
2020-01-07 08:00:00,2020,1,59,SectionA,15,Neutral,43,0.024324127972854215,3,2020-01-07
2020-01-07 08:00:00,2020,1,59,SectionA,15,Happy,40,0.9372327115678657,9,2020-01-07
2020-01-08 14:00:00,2020,1,74,SectionC,14,Neutral,29,0.29803259676250327,7,2020-01-08
2020-01-08 14:00:00,2020,1,74,SectionC,14,Sad,47,0.950922416599468,11,2020-01-08
2020-01-08 14:00:00,2020,1,74,SectionC,14,Neutral,22,0.5335282600431857,8,2020-01-08
2020-01-08 14:00:00,2020,1,74,SectionC,14,Neutral,47,0.18032898807617648,6,2020-01-08
2020-01-08 14:00:00,2020,1,74,SectionC,14,Neutral,32,0.7605511756253266,10,2020-01-08
2020-01-08 14:00:00,2020,1,74,SectionC,14,Sad,21,0.9335004731696284,8,2020-01-08
2020-01-08 14:00:00,2020,1,74,SectionC,14,Neutral,56,0.051308293538409155,5,2020-01-08
2020-01-08 14:00:00,2020,1,74,SectionC,14,Sad,36,0.7961339087626267,9,2020-01-08
2020-01-08 14:00:00,2020,1,74,SectionC,14,Happy,41,0.8613933996333556,9,2020-01-08
2020-01-08 14:00:00,2020,1,74,SectionC,14,Neutral,58,0.5249687716944385,5,2020-01-08
2020-01-08 14:00:00,2020,1,74,SectionC,14,Sad,50,0.9572716519580811,4,2020-01-08
2020-01-08 14:00:00,2020,1,74,SectionC,14,Neutral,42,0.8363855813079584,10,2020-01-08
2020-01-08 14:00:00,2020,1,74,SectionC,14,Sad,27,0.02042493914581478,6,2020-01-08
2020-01-08 14:00:00,2020,1,74,SectionC,14,Happy,19,0.584507692048364,10,2020-01-08
2020-01-09 08:00:00,2020,1,88,SectionB,7,Neutral,33,0.4831541926414502,4,2020-01-09
2020-01-09 08:00:00,2020,1,88,SectionB,7,Neutral,49,0.8887025914791591,10,2020-01-09
2020-01-09 08:00:00,2020,1,88,SectionB,7,Sad,66,0.45887077426860423,3,2020-01-09
2020-01-09 08:00:00,2020,1,88,SectionB,7,Happy,33,0.15935184038747485,6,2020-01-09
2020-01-09 08:00:00,2020,1,88,SectionB,7,Sad,31,0.37886303982023684,7,2020-01-09
2020-01-09 08:00:00,2020,1,88,SectionB,7,Sad,52,0.10954488648799277,3,2020-01-09
2020-01-09 08:00:00,2020,1,88,SectionB,7,Neutral,42,0.7443169129649708,5,2020-01-09
2020-01-10 12:00:00,2020,1,95,SectionA,8,Happy,63,0.5804556409022305,8,2020-01-10
2020-01-10 12:00:00,2020,1,95,SectionA,8,Neutral,50,0.07924571462179608,11,2020-01-10
2020-01-10 12:00:00,2020,1,95,SectionA,8,Sad,53,0.2488121366969781,8,2020-01-10
2020-01-10 12:00:00,2020,1,95,SectionA,8,Neutral,67,0.08423550489749099,10,2020-01-10
2020-01-10 12:00:00,2020,1,95,SectionA,8,Sad,47,0.30661403956101785,8,2020-01-10
2020-01-10 12:00:00,2020,1,95,SectionA,8,Sad,43,0.16985717376765108,11,2020-01-10
2020-01-10 12:00:00,2020,1,95,SectionA,8,Happy,27,0.7493407045675906,7,2020-01-10
2020-01-10 12:00:00,2020,1,95,SectionA,8,Happy,37,0.8377604487905072,10,2020-01-10
2020-01-11 08:00:00,2020,1,103,SectionB,1,Neutral,32,0.01636912752461528,8,2020-01-11
2020-01-12 08:00:00,2020,1,104,SectionB,14,Happy,40,0.9739323561165305,6,2020-01-12
2020-01-12 08:00:00,2020,1,104,SectionB,14,Happy,19,0.3314736012434538,7,2020-01-12
2020-01-12 08:00:00,2020,1,104,SectionB,14,Neutral,27,0.9803341114070808,9,2020-01-12
2020-01-12 08:00:00,2020,1,104,SectionB,14,Sad,40,0.9407967638251613,3,2020-01-12
2020-01-12 08:00:00,2020,1,104,SectionB,14,Happy,58,0.08732894097182176,10,2020-01-12
2020-01-12 08:00:00,2020,1,104,SectionB,14,Happy,22,0.7708542865365041,3,2020-01-12
2020-01-12 08:00:00,2020,1,104,SectionB,14,Happy,18,0.4915036261367418,4,2020-01-12
2020-01-12 08:00:00,2020,1,104,SectionB,14,Sad,64,0.5738022571391309,3,2020-01-12
2020-01-12 08:00:00,2020,1,104,SectionB,14,Neutral,58,0.14838874130804447,11,2020-01-12
2020-01-12 08:00:00,2020,1,104,SectionB,14,Happy,25,0.19152261168928808,3,2020-01-12
2020-01-12 08:00:00,2020,1,104,SectionB,14,Neutral,40,0.7644470940696159,9,2020-01-12
2020-01-12 08:00:00,2020,1,104,SectionB,14,Happy,24,0.7561212656380107,10,2020-01-12
2020-01-12 08:00:00,2020,1,104,SectionB,14,Happy,57,0.6507118647696529,6,2020-01-12
2020-01-12 08:00:00,2020,1,104,SectionB,14,Happy,24,0.5743281328654881,10,2020-01-12
2020-01-13 15:00:00,2020,1,118,SectionB,9,Neutral,27,0.549318742006311,11,2020-01-13
2020-01-13 15:00:00,2020,1,118,SectionB,9,Happy,60,0.2516608390288295,9,2020-01-13
2020-01-13 15:00:00,2020,1,118,SectionB,9,Happy,24,0.09260198229181937,7,2020-01-13
2020-01-13 15:00:00,2020,1,118,SectionB,9,Happy,20,0.2575653235866724,5,2020-01-13
2020-01-13 15:00:00,2020,1,118,SectionB,9,Neutral,50,0.1460013885093442,9,2020-01-13
2020-01-13 15:00:00,2020,1,118,SectionB,9,Happy,21,0.4652197621719869,11,2020-01-13
2020-01-13 15:00:00,2020,1,118,SectionB,9,Happy,61,0.09629918303995899,7,2020-01-13
2020-01-13 15:00:00,2020,1,118,SectionB,9,Sad,32,0.7125814822714079,9,2020-01-13
2020-01-13 15:00:00,2020,1,118,SectionB,9,Neutral,33,0.8001098987578539,11,2020-01-13
2020-01-14 08:00:00,2020,1,127,SectionC,5,Sad,43,0.03160182644887255,3,2020-01-14
2020-01-14 08:00:00,2020,1,127,SectionC,5,Sad,34,0.9366943601398443,8,2020-01-14
2020-01-14 08:00:00,2020,1,127,SectionC,5,Neutral,20,0.20158430442852715,11,2020-01-14
2020-01-14 08:00:00,2020,1,127,SectionC,5,Neutral,66,0.5143355667389273,4,2020-01-14
2020-01-14 08:00:00,2020,1,127,SectionC,5,Neutral,65,0.7128774135447145,11,2020-01-14
2020-01-15 09:00:00,2020,1,132,SectionB,4,Sad,29,0.22017965601819456,6,2020-01-15
2020-01-15 09:00:00,2020,1,132,SectionB,4,Happy,45,0.3645617624273323,8,2020-01-15
2020-01-15 09:00:00,2020,1,132,SectionB,4,Sad,39,0.8096554092661492,9,2020-01-15
2020-01-15 09:00:00,2020,1,132,SectionB,4,Happy,20,0.47206165756822627,7,2020-01-15
2020-01-16 13:00:00,2020,1,136,SectionA,9,Happy,40,0.3540020880198973,5,2020-01-16
2020-01-16 13:00:00,2020,1,136,SectionA,9,Neutral,27,0.06404443054167608,9,2020-01-16
2020-01-16 13:00:00,2020,1,136,SectionA,9,Neutral,33,0.23179879511799562,10,2020-01-16
2020-01-16 13:00:00,2020,1,136,SectionA,9,Sad,31,0.05415371525322654,10,2020-01-16
2020-01-16 13:00:00,2020,1,136,SectionA,9,Happy,66,0.8731887839950287,8,2020-01-16
2020-01-16 13:00:00,2020,1,136,SectionA,9,Neutral,45,0.5552923163905038,3,2020-01-16
2020-01-16 13:00:00,2020,1,136,SectionA,9,Happy,43,0.9885902374926245,6,2020-01-16
2020-01-16 13:00:00,2020,1,136,SectionA,9,Neutral,53,0.12475293136263965,6,2020-01-16
2020-01-16 13:00:00,2020,1,136,SectionA,9,Happy,51,0.7355218230160776,4,2020-01-16
2020-01-17 17:00:00,2020,1,145,SectionA,9,Neutral,49,0.07248652877472972,7,2020-01-17
2020-01-17 17:00:00,2020,1,145,SectionA,9,Happy,40,0.14760087131369726,10,2020-01-17
2020-01-17 17:00:00,2020,1,145,SectionA,9,Sad,40,0.7855835834767366,9,2020-01-17
2020-01-17 17:00:00,2020,1,145,SectionA,9,Happy,66,0.6751696453609999,10,2020-01-17
2020-01-17 17:00:00,2020,1,145,SectionA,9,Happy,20,0.03654468670240052,7,2020-01-17
2020-01-17 17:00:00,2020,1,145,SectionA,9,Happy,30,0.38915672995566586,3,2020-01-17
2020-01-17 17:00:00,2020,1,145,SectionA,9,Neutral,48,0.12316978161829517,10,2020-01-17
2020-01-17 17:00:00,2020,1,145,SectionA,9,Happy,24,0.7353411788971789,7,2020-01-17
2020-01-17 17:00:00,2020,1,145,SectionA,9,Sad,21,0.5292700242774002,7,2020-01-17
2020-01-18 10:00:00,2020,1,154,SectionB,2,Neutral,32,0.5179112637041032,3,2020-01-18
2020-01-18 10:00:00,2020,1,154,SectionB,2,Neutral,31,0.13775731154648374,7,2020-01-18
2020-01-19 13:00:00,2020,1,156,SectionB,15,Sad,59,0.11076066822718222,6,2020-01-19
2020-01-19 13:00:00,2020,1,156,SectionB,15,Happy,55,0.7564299262196871,10,2020-01-19
2020-01-19 13:00:00,2020,1,156,SectionB,15,Happy,20,0.8613463651884372,11,2020-01-19
2020-01-19 13:00:00,2020,1,156,SectionB,15,Happy,26,0.7599292722100744,7,2020-01-19
2020-01-19 13:00:00,2020,1,156,SectionB,15,Sad,44,0.8308276470739482,11,2020-01-19
2020-01-19 13:00:00,2020,1,156,SectionB,15,Neutral,45,0.7493084594379158,7,2020-01-19
2020-01-19 13:00:00,2020,1,156,SectionB,15,Happy,40,0.6984175311312867,7,2020-01-19
2020-01-19 13:00:00,2020,1,156,SectionB,15,Happy,21,0.3812596175368671,6,2020-01-19
2020-01-19 13:00:00,2020,1,156,SectionB,15,Happy,67,0.6758718000570247,8,2020-01-19
2020-01-19 13:00:00,2020,1,156,SectionB,15,Sad,42,0.23681548403457586,4,2020-01-19
2020-01-19 13:00:00,2020,1,156,SectionB,15,Neutral,54,0.5091736990553407,7,2020-01-19
2020-01-19 13:00:00,2020,1,156,SectionB,15,Sad,32,0.7237872043952964,5,2020-01-19
2020-01-19 13:00:00,2020,1,156,SectionB,15,Sad,41,0.7183360262629238,7,2020-01-19
2020-01-19 13:00:00,2020,1,156,SectionB,15,Happy,32,0.6632472771417042,3,2020-01-19
2020-01-19 13:00:00,2020,1,156,SectionB,15,Happy,53,0.5470981908655342,3,2020-01-19
2020-01-20 13:00:00,2020,1,171,SectionB,5,Sad,64,0.8743959830327735,10,2020-01-20
2020-01-20 13:00:00,2020,1,171,SectionB,5,Happy,30,0.3557632573193644,11,2020-01-20
2020-01-20 13:00:00,2020,1,171,SectionB,5,Happy,23,0.7619029736847249,3,2020-01-20
2020-01-20 13:00:00,2020,1,171,SectionB,5,Happy,48,0.9403073310685235,6,2020-01-20
2020-01-20 13:00:00,2020,1,171,SectionB,5,Happy,30,0.43820328840752143,5,2020-01-20
2020-01-21 13:00:00,2020,1,176,SectionC,3,Neutral,41,0.2897455970152676,5,2020-01-21
2020-01-21 13:00:00,2020,1,176,SectionC,3,Neutral,52,0.35662038316573763,10,2020-01-21
2020-01-21 13:00:00,2020,1,176,SectionC,3,Happy,32,0.1481518710080867,10,2020-01-21
2020-01-22 09:00:00,2020,1,179,SectionB,9,Happy,58,0.2641382281722531,9,2020-01-22
2020-01-22 09:00:00,2020,1,179,SectionB,9,Happy,45,0.552738854007106,4,2020-01-22
2020-01-22 09:00:00,2020,1,179,SectionB,9,Happy,32,0.5863067597369902,3,2020-01-22
2020-01-22 09:00:00,2020,1,179,SectionB,9,Neutral,64,0.8044314335343614,4,2020-01-22
2020-01-22 09:00:00,2020,1,179,SectionB,9,Sad,31,0.13760971779073106,4,2020-01-22
2020-01-22 09:00:00,2020,1,179,SectionB,9,Sad,68,0.7927997876029776,9,2020-01-22
2020-01-22 09:00:00,2020,1,179,SectionB,9,Sad,41,0.4627367850431672,9,2020-01-22
2020-01-22 09:00:00,2020,1,179,SectionB,9,Neutral,18,0.6280452947386759,9,2020-01-22
2020-01-22 09:00:00,2020,1,179,SectionB,9,Happy,18,0.3720513348159924,9,2020-01-22
2020-01-23 10:00:00,2020,1,188,SectionC,13,Neutral,56,0.5777281034912541,3,2020-01-23
2020-01-23 10:00:00,2020,1,188,SectionC,13,Sad,58,0.5880908572192566,3,2020-01-23
2020-01-23 10:00:00,2020,1,188,SectionC,13,Happy,42,0.6892801869551751,8,2020-01-23
2020-01-23 10:00:00,2020,1,188,SectionC,13,Happy,25,0.2049797610649019,7,2020-01-23
2020-01-23 10:00:00,2020,1,188,SectionC,13,Sad,69,0.5755252647852577,8,2020-01-23
2020-01-23 10:00:00,2020,1,188,SectionC,13,Sad,34,0.2954687123048493,6,2020-01-23
2020-01-23 10:00:00,2020,1,188,SectionC,13,Happy,47,0.48878388527032945,6,2020-01-23
2020-01-23 10:00:00,2020,1,188,SectionC,13,Sad,32,0.5913960213831003,4,2020-01-23
2020-01-23 10:00:00,2020,1,188,SectionC,13,Happy,29,0.6359256892487243,4,2020-01-23
2020-01-23 10:00:00,2020,1,188,SectionC,13,Neutral,24,0.34246256302512534,6,2020-01-23
2020-01-23 10:00:00,2020,1,188,SectionC,13,Happy,23,0.16343502131687881,8,2020-01-23
2020-01-23 10:00:00,2020,1,188,SectionC,13,Happy,54,0.02140979448417213,5,2020-01-23
2020-01-23 10:00:00,2020,1,188,SectionC,13,Happy,36,0.9041135210457169,3,2020-01-23
2020-01-24 16:00:00,2020,1,201,SectionC,1,Neutral,57,0.32957417676216394,9,2020-01-24
2020-01-25 14:00:00,2020,1,202,SectionC,13,Sad,53,0.20067590353597853,8,2020-01-25
2020-01-25 14:00:00,2020,1,202,SectionC,13,Neutral,19,0.675117034190778,3,2020-01-25
2020-01-25 14:00:00,2020,1,202,SectionC,13,Neutral,55,0.3406995028484795,9,2020-01-25
2020-01-25 14:00:00,2020,1,202,SectionC,13,Neutral,37,0.8341134165349429,11,2020-01-25
2020-01-25 14:00:00,2020,1,202,SectionC,13,Sad,67,0.505694612662687,5,2020-01-25
2020-01-25 14:00:00,2020,1,202,SectionC,13,Happy,62,0.3199184924824606,11,2020-01-25
2020-01-25 14:00:00,2020,1,202,SectionC,13,Sad,20,0.7811865279318655,10,2020-01-25
2020-01-25 14:00:00,2020,1,202,SectionC,13,Happy,19,0.7359615984660687,11,2020-01-25
2020-01-25 14:00:00,2020,1,202,SectionC,13,Sad,66,0.9793103370378651,9,2020-01-25
2020-01-25 14:00:00,2020,1,202,SectionC,13,Sad,60,0.6082081650665511,11,2020-01-25
2020-01-25 14:00:00,2020,1,202,SectionC,13,Sad,47,0.5074643647460382,9,2020-01-25
2020-01-25 14:00:00,2020,1,202,SectionC,13,Happy,28,0.35885783676806615,5,2020-01-25
2020-01-25 14:00:00,2020,1,202,SectionC,13,Happy,58,0.7232178506215109,8,2020-01-25
2020-01-26 16:00:00,2020,1,215,SectionB,6,Neutral,64,0.18753232481141635,10,2020-01-26
2020-01-26 16:00:00,2020,1,215,SectionB,6,Sad,22,0.8213365513036286,4,2020-01-26
2020-01-26 16:00:00,2020,1,215,SectionB,6,Neutral,59,0.905255218739855,7,2020-01-26
2020-01-26 16:00:00,2020,1,215,SectionB,6,Sad,24,0.2191337299861521,10,2020-01-26
2020-01-26 16:00:00,2020,1,215,SectionB,6,Sad,50,0.017485892007472192,5,2020-01-26
2020-01-26 16:00:00,2020,1,215,SectionB,6,Neutral,22,0.35749175028401703,7,2020-01-26
2020-01-27 16:00:00,2020,1,221,SectionB,1,Neutral,63,0.35970481446745295,10,2020-01-27
2020-01-28 10:00:00,2020,1,222,SectionC,8,Neutral,59,0.15263168195003352,9,2020-01-28
2020-01-28 10:00:00,2020,1,222,SectionC,8,Happy,68,0.61417204693669,5,2020-01-28
2020-01-28 10:00:00,2020,1,222,SectionC,8,Neutral,64,0.6678407989099234,11,2020-01-28
2020-01-28 10:00:00,2020,1,222,SectionC,8,Happy,25,0.7355487244362677,3,2020-01-28
2020-01-28 10:00:00,2020,1,222,SectionC,8,Sad,61,0.8337675672496699,4,2020-01-28
2020-01-28 10:00:00,2020,1,222,SectionC,8,Neutral,44,0.1818641674308411,6,2020-01-28
2020-01-28 10:00:00,2020,1,222,SectionC,8,Happy,47,0.7492810937665775,8,2020-01-28
2020-01-28 10:00:00,2020,1,222,SectionC,8,Neutral,55,0.7089402368202472,6,2020-01-28
2020-01-29 15:00:00,2020,1,230,SectionC,2,Neutral,68,0.06011530254353481,9,2020-01-29
2020-01-29 15:00:00,2020,1,230,SectionC,2,Neutral,18,0.2077415519543344,8,2020-01-29
2020-01-30 11:00:00,2020,1,232,SectionB,7,Neutral,68,0.5470554895530638,7,2020-01-30
2020-01-30 11:00:00,2020,1,232,SectionB,7,Sad,68,0.07675518354289457,4,2020-01-30
2020-01-30 11:00:00,2020,1,232,SectionB,7,Sad,52,0.8884509737708491,7,2020-01-30
2020-01-30 11:00:00,2020,1,232,SectionB,7,Neutral,30,0.22947571154140933,3,2020-01-30
2020-01-30 11:00:00,2020,1,232,SectionB,7,Sad,41,0.6670693086913407,8,2020-01-30
2020-01-30 11:00:00,2020,1,232,SectionB,7,Sad,57,0.352650208748867,8,2020-01-30
2020-01-30 11:00:00,2020,1,232,SectionB,7,Neutral,40,0.32582490004545506,11,2020-01-30
2020-01-31 11:00:00,2020,1,239,SectionB,1,Neutral,41,0.6646059501324969,9,2020-01-31
2020-02-01 08:00:00,2020,2,240,SectionB,4,Neutral,51,0.6828457355413838,3,2020-02-01
2020-02-01 08:00:00,2020,2,240,SectionB,4,Happy,26,0.2693614443474476,5,2020-02-01
2020-02-01 08:00:00,2020,2,240,SectionB,4,Happy,35,0.7742374716711008,8,2020-02-01
2020-02-01 08:00:00,2020,2,240,SectionB,4,Neutral,44,0.6148565418160841,6,2020-02-01
2020-02-02 16:00:00,2020,2,244,SectionA,8,Neutral,67,0.18680857698449727,4,2020-02-02
2020-02-02 16:00:00,2020,2,244,SectionA,8,Sad,26,0.8452282710288936,6,2020-02-02
2020-02-02 16:00:00,2020,2,244,SectionA,8,Neutral,53,0.4387429376690579,11,2020-02-02
2020-02-02 16:00:00,2020,2,244,SectionA,8,Happy,29,0.7998328863193566,5,2020-02-02
2020-02-02 16:00:00,2020,2,244,SectionA,8,Neutral,54,0.20553847010255644,6,2020-02-02
2020-02-02 16:00:00,2020,2,244,SectionA,8,Sad,40,0.6329751861295777,7,2020-02-02
2020-02-02 16:00:00,2020,2,244,SectionA,8,Sad,44,0.7928825118724289,11,2020-02-02
2020-02-02 16:00:00,2020,2,244,SectionA,8,Happy,28,0.5343099975645741,7,2020-02-02
2020-02-03 16:00:00,2020,2,252,SectionB,5,Neutral,39,0.7749584655341686,9,2020-02-03
2020-02-03 16:00:00,2020,2,252,SectionB,5,Neutral,31,0.19219306417636006,7,2020-02-03
2020-02-03 16:00:00,2020,2,252,SectionB,5,Happy,29,0.5050027978977594,5,2020-02-03
2020-02-03 16:00:00,2020,2,252,SectionB,5,Sad,60,0.5178721290630365,11,2020-02-03
2020-02-03 16:00:00,2020,2,252,SectionB,5,Neutral,47,0.8659106921989982,4,2020-02-03
2020-02-04 14:00:00,2020,2,257,SectionA,3,Happy,66,0.22833854927139696,5,2020-02-04
2020-02-04 14:00:00,2020,2,257,SectionA,3,Happy,66,0.23659305962802946,9,2020-02-04
2020-02-04 14:00:00,2020,2,257,SectionA,3,Neutral,47,0.6003244726954032,6,2020-02-04
2020-02-05 16:00:00,2020,2,260,SectionB,14,Sad,25,0.2542286777741247,8,2020-02-05
2020-02-05 16:00:00,2020,2,260,SectionB,14,Sad,53,0.58821740633607,6,2020-02-05
2020-02-05 16:00:00,2020,2,260,SectionB,14,Neutral,29,0.9473279686776025,3,2020-02-05
2020-02-05 16:00:00,2020,2,260,SectionB,14,Happy,61,0.37049393924728824,5,2020-02-05
2020-02-05 16:00:00,2020,2,260,SectionB,14,Sad,48,0.8337197892152524,6,2020-02-05
2020-02-05 16:00:00,2020,2,260,SectionB,14,Sad,33,0.10626864826572835,8,2020-02-05
2020-02-05 16:00:00,2020,2,260,SectionB,14,Neutral,39,0.3081415900837582,4,2020-02-05
2020-02-05 16:00:00,2020,2,260,SectionB,14,Sad,35,0.9493949195779219,7,2020-02-05
2020-02-05 16:00:00,2020,2,260,SectionB,14,Happy,58,0.7209344110998565,3,2020-02-05
2020-02-05 16:00:00,2020,2,260,SectionB,14,Happy,22,0.6406442173147905,6,2020-02-05
2020-02-05 16:00:00,2020,2,260,SectionB,14,Happy,45,0.11181858126971389,6,2020-02-05
2020-02-05 16:00:00,2020,2,260,SectionB,14,Happy,28,0.3016399980568649,11,2020-02-05
